,edad,edo_civil,escolaridad,hora,mes,mpio,parentesco,cuantos
10155,40,SOLTERO,LICENCIATURA,N,7,SAN NICOLÁS DE LOS GARZA,HIJO,1
10156,48,CASADO,TÉCNICO,M,7,JUÁREZ,MADRE,1
10157,52,CASADO,PREPARATORIA,M,7,JUÁREZ,HIJO,1
10158,26,CASADO,SECUNDARIA,N,7,APODACA,NINGUNO,1
10159,33,CASADO,PREPARATORIA,T,7,CIÉNEGA DE FLORES,CONCUBINO,1
10160,55,CASADO,SECUNDARIA,T,7,CADEREYTA JIMÉNEZ,NINGUNO,1
10161,42,CASADO,SECUNDARIA,N,7,CADEREYTA JIMÉNEZ,NINGUNO,1
10162,42,CASADO,SECUNDARIA,T,7,CADEREYTA JIMÉNEZ,ESPOSO,1
10163,27,CASADO,PRIMARIA,T,7,ESCOBEDO,NINGUNO,1
10164,40,CASADO,LICENCIATURA,T,7,GUADALUPE,ESPOSO,1
10165,41,CASADO,SECUNDARIA,N,7,ESCOBEDO,ESPOSO,1
10166,33,SOLTERO,PREPARATORIA,M,7,ESCOBEDO,NINGUNO,1
10167,23,SOLTERO,SECUNDARIA,M,7,HIDALGO,NINGUNO,1
10168,35,CASADO,LICENCIATURA,T,7,ESCOBEDO,NINGUNO,1
10169,27,CASADO,PRIMARIA,N,7,GALEANA,CONCUBINO,1
10170,30,CASADO,SECUNDARIA,N,7,GARCÍA,NINGUNO,1
10171,1,SOLTERO,NINGUNO,T,7,GARCÍA,NINGUNO,1
10172,60,CASADO,PRIMARIA,N,7,GARCÍA,ESPOSO,1
10173,30,SOLTERO,TÉCNICO,N,7,GUADALUPE,NINGUNO,1
10174,17,CASADO,PRIMARIA,T,7,GUADALUPE,UL,1
10175,38,CASADO,TÉCNICO,M,7,GUADALUPE,NINGUNO,1
10176,38,CASADO,SECUNDARIA,T,7,GUADALUPE,NINGUNO,1
10177,42,SOLTERO,PREPARATORIA,N,7,JUÁREZ,NINGUNO,1
10178,47,CASADO,PRIMARIA,M,7,JUÁREZ,NINGUNO,1
10179,51,CASADO,SECUNDARIA,M,7,JUÁREZ,NINGUNO,1
10180,19,CASADO,SECUNDARIA,T,7,JUÁREZ,NINGUNO,1
10181,33,SOLTERO,PREPARATORIA,T,7,JUÁREZ,ESPOSO,1
10182,25,CASADO,PREPARATORIA,N,7,MONTEMORELOS,ESPOSO,1
10183,32,CASADO,PREPARATORIA,M,7,GALEANA,ESPOSO,1
10184,34,CASADO,SECUNDARIA,N,7,GALEANA,ESPOSO,1
10185,42,CASADO,SECUNDARIA,T,7,GARCÍA,NINGUNO,1
10186,23,CASADO,SECUNDARIA,T,7,SAN NICOLÁS DE LOS GARZA,CONCUBINO,1
10187,18,CASADO,SECUNDARIA,T,7,GARCÍA,UL,1
10188,19,CASADO,PREPARATORIA,T,7,GARCÍA,ESPOSO,1
10189,34,CASADO,SECUNDARIA,T,7,GARCÍA,CONCUBINO,1
10190,27,CASADO,PREPARATORIA,N,7,GARCÍA,ESPOSO,1
10191,40,CASADO,SECUNDARIA,N,7,GARCÍA,NINGUNO,1
10192,35,CASADO,TÉCNICO,T,7,GARCÍA,NINGUNO,1
10193,40,CASADO,PREPARATORIA,T,7,SANTA CATARINA,NINGUNO,1
10194,36,SOLTERO,SECUNDARIA,N,7,SANTA CATARINA,NINGUNO,1
10195,19,CASADO,SECUNDARIA,T,7,SANTA CATARINA,CONCUBINO,1
10196,25,CASADO,SECUNDARIA,T,7,SANTA CATARINA,ESPOSO,1
10197,53,CASADO,TÉCNICO,M,7,SANTA CATARINA,NINGUNO,1
10198,36,CASADO,PRIMARIA,T,7,GARCÍA,NINGUNO,1
10199,19,CASADO,SECUNDARIA,N,7,SANTA CATARINA,NINGUNO,1
10200,50,CASADO,PREPARATORIA,M,7,APODACA,ESPOSO,1
10201,33,CASADO,SECUNDARIA,T,7,APODACA,CONCUBINO,1
10202,53,SOLTERO,PREPARATORIA,M,7,APODACA,EXESPOSO,1
10203,29,CASADO,PREPARATORIA,T,7,JUÁREZ,MADRE,1
10204,38,CASADO,SECUNDARIA,N,7,JUÁREZ,ESPOSO,1
10205,42,CASADO,SECUNDARIA,T,7,JUÁREZ,ESPOSO,1
10206,21,CASADO,PRIMARIA,N,7,JUÁREZ,NINGUNO,1
10207,48,CASADO,TÉCNICO,N,7,SAN NICOLÁS DE LOS GARZA,NINGUNO,1
10208,38,CASADO,PRIMARIA,M,7,SAN NICOLÁS DE LOS GARZA,NINGUNO,1
10209,35,CASADO,PRIMARIA,N,7,GARCÍA,ESPOSO,1
10210,47,CASADO,PRIMARIA,N,7,SANTA CATARINA,NINGUNO,1
10211,29,CASADO,PREPARATORIA,N,7,GARCÍA,ESPOSO,1
10212,33,CASADO,SECUNDARIA,N,7,GARCÍA,CONCUBINO,1
10213,53,CASADO,TÉCNICO,T,7,GARCÍA,ESPOSO,1
10214,17,SOLTERO,PREPARATORIA,T,7,GARCÍA,PADRASTRO,1
10215,39,CASADO,PRIMARIA,T,7,GARCÍA,ESPOSO,1
10216,39,CASADO,PRIMARIA,N,7,SANTA CATARINA,ESPOSO,1
10217,31,CASADO,PREPARATORIA,N,7,GARCÍA,ESPOSO,1
10218,39,CASADO,PREPARATORIA,N,7,GARCÍA,CONCUBINO,1
10219,30,CASADO,SECUNDARIA,M,7,SANTA CATARINA,CONCUBINO,1
10220,37,CASADO,LICENCIATURA,M,7,SANTA CATARINA,ESPOSO,1
10221,37,CASADO,LICENCIATURA,T,7,APODACA,ESPOSO,1
10222,34,SOLTERO,SECUNDARIA,N,7,APODACA,EXESPOSO,1
10223,38,CASADO,SECUNDARIA,N,7,SANTA CATARINA,NINGUNO,1
10224,30,CASADO,LICENCIATURA,N,7,SANTA CATARINA,ESPOSO,1
10225,42,CASADO,SECUNDARIA,T,7,SANTA CATARINA,ESPOSO,1
10226,66,CASADO,PRIMARIA,M,7,TERÁN,HIJO,1
10227,43,CASADO,PRIMARIA,T,7,ESCOBEDO,NINGUNO,1
10228,32,CASADO,PREPARATORIA,N,7,ESCOBEDO,NINGUNO,1
10229,45,CASADO,SECUNDARIA,N,7,ESCOBEDO,ESPOSO,1
10230,33,CASADO,PRIMARIA,T,7,ESCOBEDO,ESPOSO,1
10231,38,CASADO,PRIMARIA,N,7,ESCOBEDO,CONCUBINO,1
10232,30,CASADO,SECUNDARIA,N,7,ESCOBEDO,NINGUNO,1
10233,34,CASADO,PREPARATORIA,M,7,ESCOBEDO,ESPOSO,1
10234,29,CASADO,TÉCNICO,N,7,GUADALUPE,ESPOSO,1
10235,42,CASADO,PRIMARIA,T,7,GUADALUPE,NINGUNO,1
10236,25,CASADO,SECUNDARIA,T,7,GUADALUPE,UL,1
10237,26,SOLTERO,TÉCNICO,N,7,GUADALUPE,ESPOSO,1
10238,20,CASADO,PRIMARIA,N,7,GUADALUPE,ESPOSO,1
10239,26,CASADO,LICENCIATURA,N,7,GUADALUPE,NINGUNO,1
10240,20,CASADO,PREPARATORIA,N,7,GUADALUPE,NINGUNO,1
10241,23,CASADO,PREPARATORIA,T,7,GUADALUPE,CONCUBINO,1
10242,32,CASADO,PREPARATORIA,N,7,GUADALUPE,ESPOSO,1
10243,63,CASADO,PRIMARIA,N,7,GUADALUPE,NINGUNO,1
10244,40,CASADO,SECUNDARIA,N,7,GUADALUPE,NINGUNO,1
10245,39,CASADO,SECUNDARIA,N,7,GUADALUPE,NINGUNO,1
10246,5,SOLTERO,PRIMARIA,M,7,GUADALUPE,MADRE,1
10247,19,CASADO,PREPARATORIA,N,7,GUADALUPE,ESPOSO,1
10248,23,SOLTERO,SECUNDARIA,T,7,APODACA,EXESPOSO,1
10249,31,CASADO,SECUNDARIA,M,7,ZUAZUA,ESPOSO,1
10250,41,CASADO,SECUNDARIA,N,7,SAN NICOLÁS DE LOS GARZA,NINGUNO,1
10251,28,CASADO,PREPARATORIA,N,7,SAN NICOLÁS DE LOS GARZA,NINGUNO,1
10252,28,CASADO,SECUNDARIA,N,7,CIÉNEGA DE FLORES,NINGUNO,1
10253,29,CASADO,LICENCIATURA,N,7,SAN NICOLÁS DE LOS GARZA,NINGUNO,1
10254,26,CASADO,TÉCNICO,T,7,SAN NICOLÁS DE LOS GARZA,ESPOSO,1
10255,27,CASADO,SECUNDARIA,M,7,ZUAZUA,NINGUNO,1
10256,51,CASADO,LICENCIATURA,N,7,MONTERREY,ESPOSO,1
10257,29,CASADO,LICENCIATURA,M,7,MONTERREY,NINGUNO,1
10258,39,CASADO,PRIMARIA,N,7,MONTERREY,CONCUBINO,1
10259,25,CASADO,PREPARATORIA,T,7,MONTERREY,CONCUBINO,1
10260,50,CASADO,LICENCIATURA,N,7,MONTERREY,NINGUNO,1
10261,23,CASADO,SECUNDARIA,T,7,MONTERREY,NINGUNO,1
10262,29,CASADO,TÉCNICO,N,7,MONTERREY,NINGUNO,1
10263,38,CASADO,TÉCNICO,M,7,MONTERREY,ESPOSO,1
10264,61,CASADO,TÉCNICO,T,7,MONTERREY,NINGUNO,1
10265,21,SOLTERO,PREPARATORIA,T,7,GUADALUPE,HERMANO,1
10266,47,SOLTERO,TÉCNICO,T,7,GUADALUPE,HIJO,1
10267,23,SOLTERO,SECUNDARIA,M,7,GARCÍA,NINGUNO,1
10268,24,CASADO,PREPARATORIA,M,7,GARCÍA,CONCUBINO,1
10269,16,SOLTERO,SECUNDARIA,T,7,JUÁREZ,PADRE,1
10270,42,CASADO,SECUNDARIA,T,7,JUÁREZ,ESPOSO,1
10271,17,SOLTERO,PREPARATORIA,N,7,JUÁREZ,NINGUNO,1
10272,34,CASADO,SECUNDARIA,N,7,JUÁREZ,NINGUNO,1
10273,4,SOLTERO,NINGUNO,M,7,GARCÍA,MADRE,1
10274,37,CASADO,LICENCIATURA,M,7,GARCÍA,ESPOSO,1
10275,34,SOLTERO,SECUNDARIA,N,7,SANTA CATARINA,HERMANO,1
10276,58,CASADO,SECUNDARIA,N,7,SANTA CATARINA,NINGUNO,1
10277,17,CASADO,SECUNDARIA,M,7,SANTA CATARINA,NINGUNO,1
10278,35,CASADO,SECUNDARIA,M,7,SANTA CATARINA,NINGUNO,1
10279,3,SOLTERO,NINGUNO,T,7,GUADALUPE,HIJO,1
10280,8,SOLTERO,PRIMARIA,T,7,GUADALUPE,HIJO,1
10281,16,SOLTERO,SECUNDARIA,N,7,SANTA CATARINA,HIJO,1
10282,18,SOLTERO,SECUNDARIA,N,7,SANTA CATARINA,HIJO,1
10283,42,CASADO,PREPARATORIA,N,7,SANTA CATARINA,ESPOSO,1
10284,26,CASADO,SECUNDARIA,M,7,DOCTOR ARROYO,NINGUNO,1
10285,21,CASADO,SECUNDARIA,T,7,HIDALGO,CONCUBINO,1
10286,81,CASADO,LICENCIATURA,T,7,MONTERREY,ESPOSO,1
10287,43,CASADO,SECUNDARIA,N,7,JUÁREZ,ESPOSO,1
10288,23,CASADO,SECUNDARIA,N,7,MONTERREY,NINGUNO,1
10289,52,CASADO,PREPARATORIA,N,7,MONTERREY,CONCUBINO,1
10290,36,CASADO,SECUNDARIA,N,7,PESQUERÍA,ESPOSO,1
10291,28,CASADO,LICENCIATURA,N,7,ALLENDE,ESPOSO,1
10292,25,CASADO,SECUNDARIA,T,7,ALLENDE,NINGUNO,1
10293,25,CASADO,SECUNDARIA,T,7,ALLENDE,CONCUBINO,1
10294,22,CASADO,SECUNDARIA,M,7,ALLENDE,CONCUBINO,1
10295,17,SOLTERO,SECUNDARIA,T,7,GARCÍA,CONCUBINO,1
10296,45,CASADO,SECUNDARIA,N,7,SANTIAGO,CONCUBINO,1
10297,14,SOLTERO,PRIMARIA,N,7,CIÉNEGA DE FLORES,HIJO,1
10298,38,CASADO,PREPARATORIA,N,7,SAN NICOLÁS DE LOS GARZA,EXESPOSO,1
10299,31,CASADO,PREPARATORIA,T,7,ZUAZUA,ESPOSO,1
10300,25,CASADO,PREPARATORIA,N,7,SAN NICOLÁS DE LOS GARZA,NINGUNO,1
10301,38,CASADO,LICENCIATURA,M,7,SAN NICOLÁS DE LOS GARZA,NINGUNO,1
10302,22,CASADO,SECUNDARIA,T,7,SAN NICOLÁS DE LOS GARZA,NINGUNO,1
10303,34,CASADO,PREPARATORIA,N,7,CIÉNEGA DE FLORES,ESPOSO,1
10304,50,CASADO,SECUNDARIA,N,7,JUÁREZ,ESPOSO,1
10305,26,CASADO,PREPARATORIA,T,7,JUÁREZ,CONCUBINO,1
10306,20,CASADO,SECUNDARIA,M,7,JUÁREZ,NINGUNO,1
10307,42,CASADO,PRIMARIA,N,7,JUÁREZ,NINGUNO,1
10308,76,CASADO,PRIMARIA,T,7,SAN NICOLÁS DE LOS GARZA,NINGUNO,1
10309,52,CASADO,LICENCIATURA,M,7,SANTA CATARINA,ESPOSO,1
10310,71,CASADO,PRIMARIA,T,7,APODACA,HIJO,1
10311,15,SOLTERO,SECUNDARIA,T,7,APODACA,NINGUNO,1
10312,22,CASADO,SECUNDARIA,M,7,ZUAZUA,ESPOSO,1
10313,40,CASADO,SECUNDARIA,M,7,ZUAZUA,ESPOSO,1
10314,36,CASADO,PREPARATORIA,T,7,ZUAZUA,UL,1
10315,25,CASADO,SECUNDARIA,N,7,APODACA,ESPOSO,1
10316,35,CASADO,SECUNDARIA,T,7,MONTERREY,NINGUNO,1
10317,25,CASADO,PREPARATORIA,T,7,MONTERREY,CONCUBINO,1
10318,14,SOLTERO,SECUNDARIA,M,7,SAN NICOLÁS DE LOS GARZA,PADRE,1
10319,34,SOLTERO,SECUNDARIA,M,7,SAN NICOLÁS DE LOS GARZA,PADRE,1
10320,13,SOLTERO,SECUNDARIA,N,7,ZUAZUA,HIJO,1
10321,28,SOLTERO,LICENCIATURA,N,7,ZUAZUA,NINGUNO,1
10322,4,SOLTERO,NINGUNO,T,7,MONTERREY,PADRE,1
10323,21,SOLTERO,SECUNDARIA,T,7,MONTERREY,CONCUBINO,1
10324,3,SOLTERO,NINGUNO,T,7,MONTERREY,NINGUNO,1
10325,32,CASADO,SECUNDARIA,T,7,MONTERREY,NINGUNO,1
10326,37,CASADO,SECUNDARIA,T,7,ALLENDE,ESPOSO,1
10327,39,CASADO,SECUNDARIA,M,7,CADEREYTA JIMÉNEZ,NINGUNO,1
10328,16,SOLTERO,SECUNDARIA,T,7,MONTERREY,NINGUNO,1
10329,30,CASADO,PRIMARIA,T,7,ESCOBEDO,UL,1
10330,55,CASADO,PRIMARIA,M,7,ESCOBEDO,ESPOSO,1
10331,50,CASADO,SECUNDARIA,T,7,ESCOBEDO,ESPOSO,1
10332,28,CASADO,LICENCIATURA,T,7,ESCOBEDO,HIJO,1
10333,26,CASADO,PREPARATORIA,N,7,JUÁREZ,ESPOSO,1
10334,44,CASADO,PRIMARIA,T,7,SAN NICOLÁS DE LOS GARZA,NINGUNO,1
10335,25,CASADO,TÉCNICO,T,7,APODACA,ESPOSO,1
10336,19,CASADO,PREPARATORIA,T,7,GUADALUPE,CONCUBINO,1
10337,45,CASADO,PRIMARIA,N,7,MONTERREY,NINGUNO,1
10338,23,SOLTERO,PRIMARIA,N,7,MONTERREY,NINGUNO,1
10339,32,CASADO,SECUNDARIA,N,7,TREVIÑO,NINGUNO,1
10340,35,CASADO,SECUNDARIA,T,7,MONTERREY,NINGUNO,1
10341,52,CASADO,SECUNDARIA,M,7,SAN PEDRO GARZA GARCÍA,CONCUBINO,1
10342,14,CASADO,PRIMARIA,N,7,MONTERREY,CONCUBINO,1
10343,6,SOLTERO,NINGUNO,T,7,MARÍN,MADRE,1
10344,36,SOLTERO,SECUNDARIA,T,7,MARÍN,NINGUNO,1
10345,46,SOLTERO,SECUNDARIA,M,7,GUADALUPE,HERMANO,1
10346,81,SOLTERO,PRIMARIA,M,7,GUADALUPE,MADRE,1
10347,1,SOLTERO,NINGUNO,T,7,GUADALUPE,PADRE,1
10348,18,CASADO,SECUNDARIA,T,7,GUADALUPE,CONCUBINO,1
10349,10,SOLTERO,NINGUNO,T,7,ESCOBEDO,HIJO,1
10350,12,SOLTERO,PRIMARIA,T,7,ESCOBEDO,HIJO,1
10351,39,CASADO,PRIMARIA,T,7,ESCOBEDO,UL,1
10352,17,SOLTERO,PREPARATORIA,N,7,CIÉNEGA DE FLORES,HIJO,1
10353,24,CASADO,SECUNDARIA,N,7,MONTEMORELOS,CONCUBINO,1
10354,23,CASADO,SECUNDARIA,T,7,CIÉNEGA DE FLORES,ESPOSO,1
10355,35,CASADO,SECUNDARIA,M,7,CIÉNEGA DE FLORES,NINGUNO,1
10356,35,CASADO,SECUNDARIA,M,7,SAN NICOLÁS DE LOS GARZA,NINGUNO,1
10357,27,CASADO,SECUNDARIA,N,7,CIÉNEGA DE FLORES,CONCUBINO,1
10358,8,SOLTERO,PRIMARIA,T,7,SAN NICOLÁS DE LOS GARZA,MADRE,1
10359,20,CASADO,SECUNDARIA,M,7,SAN NICOLÁS DE LOS GARZA,NINGUNO,1
10360,29,SOLTERO,SECUNDARIA,T,7,JUÁREZ,EXESPOSO,1
10361,41,CASADO,SECUNDARIA,N,7,JUÁREZ,CONCUBINO,1
10362,23,CASADO,SECUNDARIA,N,7,SANTA CATARINA,UL,1
10363,36,CASADO,PRIMARIA,N,7,SANTA CATARINA,NINGUNO,1
10364,39,CASADO,SECUNDARIA,N,7,ZUAZUA,ESPOSO,1
10365,38,CASADO,SECUNDARIA,N,7,MONTERREY,NINGUNO,1
10366,49,CASADO,SECUNDARIA,N,7,APODACA,ESPOSO,1
10367,47,CASADO,SECUNDARIA,T,7,APODACA,ESPOSO,1
10368,42,CASADO,SECUNDARIA,M,7,APODACA,NINGUNO,1
10369,46,CASADO,SECUNDARIA,M,7,CIÉNEGA DE FLORES,NINGUNO,1
10370,24,CASADO,PRIMARIA,T,7,CADEREYTA JIMÉNEZ,NINGUNO,1
10371,24,CASADO,PREPARATORIA,T,7,ESCOBEDO,NINGUNO,1
10372,37,CASADO,SECUNDARIA,T,7,GARCÍA,NINGUNO,1
10373,32,CASADO,TÉCNICO,M,7,ESCOBEDO,NINGUNO,1
10374,27,SOLTERO,PREPARATORIA,M,7,ESCOBEDO,NINGUNO,1
10375,43,CASADO,LICENCIATURA,T,7,ESCOBEDO,NINGUNO,1
10376,26,CASADO,SECUNDARIA,M,7,ESCOBEDO,HIJO,1
10377,19,CASADO,PRIMARIA,N,7,ESCOBEDO,CONCUBINO,1
10378,26,CASADO,SECUNDARIA,M,7,GARCÍA,UL,1
10379,40,CASADO,TÉCNICO,M,7,MONTERREY,ESPOSO,1
10380,17,CASADO,PRIMARIA,T,7,GARCÍA,CONCUBINO,1
10381,40,CASADO,SECUNDARIA,M,7,GARCÍA,ESPOSO,1
10382,25,SOLTERO,SECUNDARIA,N,7,SALINAS VICTORIA,CONCUBINO,1
10383,69,SOLTERO,PRIMARIA,T,7,SAN NICOLÁS DE LOS GARZA,NINGUNO,1
10384,38,CASADO,PREPARATORIA,M,7,SABINAS HIDALGO,CONCUBINO,1
10385,30,CASADO,SECUNDARIA,N,7,EL CARMEN,ESPOSO,1
10386,48,CASADO,PREPARATORIA,T,7,ESCOBEDO,ESPOSO,1
10387,30,SOLTERO,PREPARATORIA,N,7,SALINAS VICTORIA,CONCUBINO,1
10388,36,CASADO,SECUNDARIA,M,7,ESCOBEDO,NINGUNO,1
10389,37,CASADO,SECUNDARIA,N,7,EL CARMEN,CONCUBINO,1
10390,16,SOLTERO,SECUNDARIA,T,7,EL CARMEN,PADRE,1
10391,48,CASADO,PREPARATORIA,N,7,ESCOBEDO,ESPOSO,1
10392,40,CASADO,SECUNDARIA,N,7,EL CARMEN,CONCUBINO,1
10393,48,CASADO,SECUNDARIA,N,7,HIDALGO,NINGUNO,1
10394,30,CASADO,PRIMARIA,T,7,ESCOBEDO,NINGUNO,1
10395,28,CASADO,PREPARATORIA,N,7,ESCOBEDO,NINGUNO,1
10396,41,CASADO,TÉCNICO,T,7,EL CARMEN,NINGUNO,1
10397,60,SOLTERO,PREPARATORIA,T,7,ESCOBEDO,NINGUNO,1
10398,40,CASADO,SECUNDARIA,N,7,ESCOBEDO,NINGUNO,1
10399,20,CASADO,SECUNDARIA,M,7,ESCOBEDO,PADRE,1
10400,47,CASADO,NINGUNO,T,7,ESCOBEDO,HIJO,1
10401,12,SOLTERO,PRIMARIA,N,7,EL CARMEN,NINGUNO,1
10402,19,CASADO,PREPARATORIA,M,7,EL CARMEN,NINGUNO,1
10403,47,CASADO,LICENCIATURA,N,7,ESCOBEDO,ESPOSO,1
10404,56,SOLTERO,SECUNDARIA,N,7,SALINAS VICTORIA,HIJO,1
10405,27,CASADO,SECUNDARIA,N,7,EL CARMEN,CONCUBINO,1
10406,32,CASADO,SECUNDARIA,N,7,ESCOBEDO,CONCUBINO,1
10407,35,CASADO,PREPARATORIA,N,7,ESCOBEDO,ESPOSO,1
10408,45,CASADO,PREPARATORIA,N,7,ESCOBEDO,ESPOSO,1
10409,16,SOLTERO,PRIMARIA,M,7,ESCOBEDO,UL,1
10410,66,CASADO,PRIMARIA,N,7,ESCOBEDO,PADRE,1
10411,41,CASADO,SECUNDARIA,N,7,ESCOBEDO,ESPOSO,1
10412,19,CASADO,PREPARATORIA,M,7,ESCOBEDO,UL,1
10413,22,CASADO,SECUNDARIA,N,7,ESCOBEDO,NINGUNO,1
10414,41,CASADO,TÉCNICO,N,7,MINA,NINGUNO,1
10415,16,SOLTERO,SECUNDARIA,T,7,ESCOBEDO,PADRE,1
10416,32,CASADO,PRIMARIA,N,7,EL CARMEN,NINGUNO,1
10417,27,CASADO,PREPARATORIA,M,7,EL CARMEN,CONCUBINO,1
10418,22,CASADO,PRIMARIA,N,7,JUÁREZ,CONCUBINO,1
10419,26,CASADO,PREPARATORIA,M,7,CADEREYTA JIMÉNEZ,NINGUNO,1
10420,29,CASADO,SECUNDARIA,T,7,CADEREYTA JIMÉNEZ,NINGUNO,1
10421,44,CASADO,SECUNDARIA,M,7,CADEREYTA JIMÉNEZ,NINGUNO,1
10423,31,CASADO,PREPARATORIA,N,7,CADEREYTA JIMÉNEZ,UL,1
10424,33,CASADO,SECUNDARIA,N,7,ESCOBEDO,CONCUBINO,1
10425,45,CASADO,PRIMARIA,N,7,JUÁREZ,NINGUNO,1
10426,32,CASADO,LICENCIATURA,T,7,SAN NICOLÁS DE LOS GARZA,NINGUNO,1
10427,28,CASADO,PREPARATORIA,T,7,GARCÍA,ESPOSO,1
10428,47,CASADO,LICENCIATURA,T,7,GARCÍA,ESPOSO,1
10429,27,CASADO,LICENCIATURA,N,7,GARCÍA,CONCUBINO,1
10430,40,CASADO,SECUNDARIA,N,7,GARCÍA,CONCUBINO,1
10431,27,CASADO,SECUNDARIA,N,7,SANTA CATARINA,NINGUNO,1
10432,28,CASADO,PREPARATORIA,T,7,SANTA CATARINA,ESPOSO,1
10433,31,CASADO,SECUNDARIA,M,7,GARCÍA,CONCUBINO,1
10434,37,SOLTERO,LICENCIATURA,N,7,GARCÍA,NOVIO,1
10435,52,CASADO,LICENCIATURA,M,7,SANTA CATARINA,NINGUNO,1
10436,42,CASADO,PREPARATORIA,M,7,SANTA CATARINA,NINGUNO,1
10437,24,CASADO,SECUNDARIA,N,7,GARCÍA,CONCUBINO,1
10438,41,CASADO,SECUNDARIA,T,7,GARCÍA,CONCUBINO,1
10439,33,SOLTERO,LICENCIATURA,T,7,SANTA CATARINA,NINGUNO,1
10440,50,CASADO,SECUNDARIA,M,7,APODACA,NINGUNO,1
10441,30,CASADO,PREPARATORIA,N,7,GARCÍA,NINGUNO,1
10442,47,SOLTERO,SECUNDARIA,M,7,APODACA,NINGUNO,1
10443,19,CASADO,PRIMARIA,N,7,SAN PEDRO GARZA GARCÍA,CONCUBINO,1
10444,37,CASADO,PRIMARIA,N,7,MONTERREY,HIJO,1
10445,33,CASADO,LICENCIATURA,N,7,MONTERREY,ESPOSO,1
10446,36,CASADO,PRIMARIA,N,7,MONTERREY,ESPOSO,1
10447,33,CASADO,SECUNDARIA,T,7,MONTERREY,CONCUBINO,1
10448,15,SOLTERO,SECUNDARIA,N,7,ESCOBEDO,PADRE,1
10449,44,CASADO,NINGUNO,N,7,ESCOBEDO,CONCUBINO,1
10450,12,SOLTERO,PRIMARIA,N,7,JUÁREZ,NINGUNO,1
10451,38,CASADO,PRIMARIA,N,7,JUÁREZ,ESPOSO,1
10452,4,SOLTERO,NINGUNO,T,7,ESCOBEDO,NINGUNO,1
10453,23,CASADO,SECUNDARIA,T,7,ESCOBEDO,ESPOSO,1
10454,10,SOLTERO,PRIMARIA,N,7,ESCOBEDO,PADRE,1
10455,46,CASADO,SECUNDARIA,N,7,ESCOBEDO,ESPOSO,1
10456,14,SOLTERO,PRIMARIA,T,7,GARCÍA,HIJO,1
10457,43,CASADO,TÉCNICO,T,7,GARCÍA,ESPOSO,1
10458,19,CASADO,SECUNDARIA,N,7,GUADALUPE,CONCUBINO,1
10459,22,CASADO,SECUNDARIA,N,7,GUADALUPE,NINGUNO,1
10460,34,CASADO,SECUNDARIA,N,7,GUADALUPE,NUERA,1
10461,8,SOLTERO,PRIMARIA,T,7,GARCÍA,NINGUNO,1
10462,13,SOLTERO,PRIMARIA,T,7,GARCÍA,NINGUNO,1
10463,32,CASADO,SECUNDARIA,T,7,GARCÍA,NINGUNO,1
10464,19,SOLTERO,PREPARATORIA,N,7,APODACA,HIJO,1
10465,27,CASADO,SECUNDARIA,N,7,CADEREYTA JIMÉNEZ,NINGUNO,1
10466,35,SOLTERO,SECUNDARIA,T,7,ESCOBEDO,CONCUBINO,1
10467,36,CASADO,SECUNDARIA,M,7,ESCOBEDO,HIJO,1
10468,29,SOLTERO,LICENCIATURA,T,7,ESCOBEDO,EXESPOSO,1
10469,36,CASADO,PREPARATORIA,N,7,GARCÍA,ESPOSO,1
10470,30,CASADO,PREPARATORIA,N,7,GUADALUPE,NINGUNO,1
10471,52,SOLTERO,LICENCIATURA,M,7,GUADALUPE,EXESPOSO,1
10472,41,CASADO,SECUNDARIA,T,7,GUADALUPE,ESPOSO,1
10473,20,SOLTERO,LICENCIATURA,M,7,GUADALUPE,HIJO,1
10474,53,CASADO,PREPARATORIA,T,7,JUÁREZ,ESPOSO,1
10475,29,CASADO,PREPARATORIA,M,7,JUÁREZ,ESPOSO,1
10476,35,CASADO,PREPARATORIA,M,7,JUÁREZ,CONCUBINO,1
10477,14,SOLTERO,PRIMARIA,T,7,JUÁREZ,MADRE,1
10478,32,CASADO,SECUNDARIA,T,7,JUÁREZ,UL,1
10479,29,CASADO,PREPARATORIA,N,7,JUÁREZ,PADRE,1
10480,45,SOLTERO,SECUNDARIA,T,7,MONTERREY,ESPOSO,1
10481,22,CASADO,PREPARATORIA,N,7,MONTERREY,ESPOSO,1
10482,37,CASADO,PRIMARIA,N,7,ALLENDE,NINGUNO,1
10483,55,CASADO,SECUNDARIA,T,7,ALLENDE,NINGUNO,1
10484,68,CASADO,PRIMARIA,M,7,ALLENDE,NINGUNO,1
10485,42,CASADO,PRIMARIA,T,7,GUADALUPE,CONCUBINO,1
10486,51,CASADO,PREPARATORIA,T,7,GUADALUPE,NINGUNO,1
10487,19,CASADO,SECUNDARIA,N,7,GUADALUPE,CONCUBINO,1
10488,46,CASADO,SECUNDARIA,N,7,GUADALUPE,ESPOSO,1
10489,37,CASADO,PRIMARIA,T,7,GUADALUPE,NINGUNO,1
10490,80,CASADO,PRIMARIA,M,7,GUADALUPE,NIETO,1
10491,44,CASADO,PRIMARIA,T,7,GUADALUPE,HIJO,1
10492,45,CASADO,SECUNDARIA,N,7,GUADALUPE,ESPOSO,1
10493,39,SOLTERO,SECUNDARIA,N,7,GUADALUPE,NINGUNO,1
10494,24,CASADO,SECUNDARIA,N,7,SAN NICOLÁS DE LOS GARZA,NINGUNO,1
