edad_a,edad_v,escolaridad,hora,mes,mpio,parentesco,sexo_a,sexo_v
38,36,SECUNDARIA,2,7,JUÁREZ,ESPOSO,0,1
57,36,PRIMARIA,2,7,MONTERREY,CONCUBINO,0,1
39,27,PRIMARIA,0,7,MONTERREY,NINGUNO,0,1
36,37,SECUNDARIA,2,7,MONTERREY,NINGUNO,0,1
38,22,SECUNDARIA,0,7,MONTERREY,NINGUNO,0,1
42,17,PREPARATORIA,2,7,SAN NICOLÁS DE LOS GARZA,NINGUNO,1,1
52,53,TÉCNICO,1,7,EL CARMEN,NINGUNO,0,0
33,31,SECUNDARIA,0,7,SAN NICOLÁS DE LOS GARZA,NINGUNO,0,1
26,25,LICENCIATURA,2,7,SAN NICOLÁS DE LOS GARZA,NINGUNO,0,1
33,33,PREPARATORIA,1,7,SAN NICOLÁS DE LOS GARZA,NINGUNO,0,1
19,20,SECUNDARIA,1,7,HIDALGO,CONCUBINO,0,1
44,46,PRIMARIA,2,7,EL CARMEN,ESPOSO,1,0
38,34,PRIMARIA,2,7,ESCOBEDO,ESPOSO,0,1
43,67,PRIMARIA,2,7,MONTERREY,HIJO,0,1
38,55,PRIMARIA,0,7,MONTERREY,NINGUNO,1,0
33,43,SECUNDARIA,2,7,MONTERREY,NINGUNO,0,1
33,35,SECUNDARIA,2,7,MONTERREY,NINGUNO,0,1
33,43,SECUNDARIA,2,7,MONTERREY,ESPOSO,0,1
38,37,PREPARATORIA,2,7,CIÉNEGA DE FLORES,CONCUBINO,0,1
33,33,SECUNDARIA,0,7,SAN NICOLÁS DE LOS GARZA,NINGUNO,0,1
37,36,PREPARATORIA,1,7,SAN NICOLÁS DE LOS GARZA,EXESPOSO,0,1
20,42,SECUNDARIA,0,7,CIÉNEGA DE FLORES,HIJO,0,1
38,28,TÉCNICO,2,7,GARCÍA,CONCUBINO,0,1
28,33,SECUNDARIA,2,7,SANTA CATARINA,CONCUBINO,1,0
53,53,SECUNDARIA,0,7,GARCÍA,ESPOSO,0,1
51,50,PREPARATORIA,1,7,SANTA CATARINA,ESPOSO,0,1
34,36,SECUNDARIA,0,7,GARCÍA,ESPOSO,0,1
34,33,LICENCIATURA,2,7,GARCÍA,ESPOSO,0,1
53,19,NINGUNO,0,7,SANTA CATARINA,NINGUNO,0,1
33,28,SECUNDARIA,2,7,GARCÍA,ESPOSO,0,1
32,33,LICENCIATURA,2,7,GARCÍA,ESPOSO,0,1
44,44,SECUNDARIA,0,7,GARCÍA,ESPOSO,0,1
43,46,TÉCNICO,2,7,GARCÍA,NINGUNO,0,1
23,54,SECUNDARIA,1,7,APODACA,HIJO,0,1
36,43,NINGUNO,2,7,APODACA,NINGUNO,0,1
38,33,PREPARATORIA,1,7,MONTERREY,CONCUÑA,0,0
19,18,PRIMARIA,2,7,APODACA,CONCUBINO,0,1
33,19,SECUNDARIA,2,7,APODACA,NOVIO,0,1
35,33,PREPARATORIA,2,7,APODACA,ESPOSO,0,1
28,22,SECUNDARIA,1,7,APODACA,ESPOSO,0,1
26,21,SECUNDARIA,1,7,CADEREYTA JIMÉNEZ,CONCUBINO,0,1
36,36,SECUNDARIA,2,7,CADEREYTA JIMÉNEZ,NINGUNO,0,1
23,27,SECUNDARIA,2,7,CADEREYTA JIMÉNEZ,CONCUBINO,0,1
31,32,PRIMARIA,2,7,MONTERREY,NINGUNO,0,1
67,29,TÉCNICO,2,7,GUADALUPE,HIJO,0,1
44,44,POSGRADO,1,7,GUADALUPE,ESPOSO,0,1
28,26,PREPARATORIA,1,7,GUADALUPE,CONCUBINO,0,1
40,36,TÉCNICO,2,7,JUÁREZ,NINGUNO,0,1
50,48,LICENCIATURA,0,7,RAMONES,ESPOSO,0,1
28,29,PREPARATORIA,1,7,APODACA,ESPOSO,0,1
23,22,PREPARATORIA,0,7,APODACA,ESPOSO,0,1
41,57,SECUNDARIA,0,7,APODACA,NINGUNO,1,0
45,42,SECUNDARIA,2,7,APODACA,ESPOSO,0,1
28,31,SECUNDARIA,2,7,CADEREYTA JIMÉNEZ,NINGUNO,1,1
28,24,SECUNDARIA,1,7,CADEREYTA JIMÉNEZ,NINGUNO,0,1
33,40,PRIMARIA,1,7,CADEREYTA JIMÉNEZ,CONCUBINO,0,1
37,38,SECUNDARIA,2,7,CADEREYTA JIMÉNEZ,ESPOSO,0,1
49,26,SECUNDARIA,1,7,MONTERREY,NINGUNO,0,0
35,32,SECUNDARIA,2,7,CIÉNEGA DE FLORES,NINGUNO,0,1
27,28,SECUNDARIA,2,7,GARCÍA,NINGUNO,0,1
23,20,PREPARATORIA,2,7,LINARES,CONCUBINO,0,1
33,34,SECUNDARIA,2,7,LINARES,NINGUNO,0,1
34,35,PREPARATORIA,2,7,APODACA,ESPOSO,0,1
43,42,TÉCNICO,2,7,APODACA,ESPOSO,0,1
48,45,SECUNDARIA,1,7,APODACA,NINGUNO,0,1
40,23,PREPARATORIA,1,7,APODACA,NINGUNO,0,1
38,40,SECUNDARIA,1,7,SANTA CATARINA,UL,0,1
64,47,SECUNDARIA,0,7,GUADALUPE,NINGUNO,0,0
67,57,SECUNDARIA,2,7,GUADALUPE,ESPOSO,0,1
28,17,PRIMARIA,1,7,GUADALUPE,NINGUNO,1,1
30,52,PRIMARIA,1,7,GUADALUPE,NUERA,1,1
52,45,SECUNDARIA,1,7,GUADALUPE,ESPOSO,0,1
30,25,SECUNDARIA,2,7,GUADALUPE,ESPOSO,0,1
28,24,SECUNDARIA,1,7,GUADALUPE,NINGUNO,0,1
58,52,SECUNDARIA,1,7,GUADALUPE,CONCUBINO,0,1
63,61,PRIMARIA,2,7,GUADALUPE,NINGUNO,0,1
26,30,PREPARATORIA,0,7,GUADALUPE,NINGUNO,1,0
43,28,TÉCNICO,0,7,JUÁREZ,CONCUBINO,0,1
42,38,PREPARATORIA,1,7,JUÁREZ,CONCUBINO,0,1
40,37,SECUNDARIA,0,7,MONTERREY,ESPOSO,0,1
43,49,TÉCNICO,2,7,MONTERREY,NINGUNO,1,0
33,30,SECUNDARIA,2,7,MONTERREY,NINGUNO,0,1
75,47,TÉCNICO,1,7,MONTERREY,NINGUNO,0,1
36,36,PRIMARIA,1,7,MONTERREY,NINGUNO,0,1
36,55,SECUNDARIA,0,7,MONTERREY,ESPOSO,1,0
41,38,PRIMARIA,2,7,MONTERREY,ESPOSO,0,1
35,30,TÉCNICO,2,7,MONTERREY,NINGUNO,0,1
38,32,PRIMARIA,2,7,MONTERREY,CONCUBINO,0,1
66,66,PRIMARIA,1,7,MONTERREY,MADRE,0,1
45,28,SECUNDARIA,1,7,SANTA CATARINA,NINGUNO,0,1
29,30,PREPARATORIA,1,7,MONTERREY,NINGUNO,0,1
26,25,SECUNDARIA,0,7,MONTERREY,CONCUBINO,0,1
38,40,SECUNDARIA,0,7,MONTERREY,ESPOSO,0,1
42,76,PRIMARIA,1,7,MONTERREY,HIJO,0,0
23,26,SECUNDARIA,1,7,MONTERREY,CONCUBINO,1,0
20,20,PRIMARIA,0,7,MONTERREY,CONCUBINO,0,1
38,64,PRIMARIA,2,7,MONTERREY,NINGUNO,0,0
35,34,SECUNDARIA,2,7,MONTERREY,ESPOSO,0,1
35,35,PREPARATORIA,1,7,MONTERREY,NINGUNO,0,1
33,25,PRIMARIA,2,7,MONTERREY,NINGUNO,0,1
53,26,PREPARATORIA,1,7,MONTERREY,NINGUNO,0,0
31,29,POSGRADO,0,7,MONTERREY,ESPOSO,0,1
41,32,SECUNDARIA,1,7,MONTERREY,ESPOSO,0,1
38,33,PREPARATORIA,2,7,APODACA,ESPOSO,0,1
36,47,PRIMARIA,2,7,APODACA,CONCUBINO,0,1
45,41,SECUNDARIA,0,7,APODACA,UL,0,1
29,27,SECUNDARIA,2,7,APODACA,NINGUNO,0,1
23,22,SECUNDARIA,2,7,CADEREYTA JIMÉNEZ,CONCUBINO,0,1
53,45,LICENCIATURA,1,7,MONTERREY,ESPOSO,0,1
39,40,SECUNDARIA,1,7,DOCTOR ARROYO,NINGUNO,1,0
26,24,PREPARATORIA,0,7,GARCÍA,NINGUNO,0,1
30,29,SECUNDARIA,2,7,GUADALUPE,NINGUNO,0,1
28,24,SECUNDARIA,0,7,GUADALUPE,NINGUNO,1,1
38,30,SECUNDARIA,2,7,GUADALUPE,ESPOSO,0,0
50,44,SECUNDARIA,1,7,GUADALUPE,ESPOSO,0,1
26,25,PRIMARIA,0,7,JUÁREZ,UL,0,1
38,37,SECUNDARIA,2,7,JUÁREZ,ESPOSO,0,1
28,39,PRIMARIA,1,7,JUÁREZ,NINGUNO,0,1
42,19,PREPARATORIA,0,7,LINARES,PADRE,0,0
30,35,PRIMARIA,1,7,LINARES,NINGUNO,0,1
29,27,PRIMARIA,0,7,MIER Y NORIEGA,NINGUNO,0,1
28,34,SECUNDARIA,2,7,MONTERREY,CONCUBINO,0,1
23,4,PRIMARIA,2,7,PESQUERÍA,NINGUNO,1,1
23,28,SECUNDARIA,2,7,PESQUERÍA,UL,0,1
38,40,SECUNDARIA,2,7,PESQUERÍA,NINGUNO,0,1
20,19,SECUNDARIA,2,7,PESQUERÍA,UL,0,1
33,28,PRIMARIA,2,7,LINARES,ESPOSO,0,1
41,40,SECUNDARIA,1,7,LINARES,NINGUNO,0,1
33,23,SECUNDARIA,2,7,SABINAS HIDALGO,NINGUNO,0,1
43,46,SECUNDARIA,0,7,VILLALDAMA,NINGUNO,0,1
28,22,LICENCIATURA,2,7,SANTA CATARINA,CONCUBINO,0,1
29,29,SECUNDARIA,0,7,GARCÍA,NINGUNO,0,1
24,27,SECUNDARIA,1,7,GARCÍA,CONCUBINO,0,1
41,38,SECUNDARIA,0,7,GARCÍA,ESPOSO,0,1
24,18,PREPARATORIA,1,7,LINARES,NINGUNO,0,1
48,49,LICENCIATURA,0,7,APODACA,EXESPOSO,1,0
33,64,NINGUNO,2,7,PESQUERÍA,PADRE,0,0
38,38,SECUNDARIA,2,7,APODACA,ESPOSO,0,1
32,28,PREPARATORIA,1,7,GUADALUPE,ESPOSO,0,1
47,36,SECUNDARIA,2,7,GUADALUPE,NINGUNO,0,1
33,53,PREPARATORIA,1,7,GUADALUPE,ESPOSO,1,0
42,30,SECUNDARIA,0,7,GUADALUPE,NINGUNO,0,1
46,39,SECUNDARIA,1,7,GUADALUPE,ESPOSO,0,1
23,46,PREPARATORIA,0,7,GUADALUPE,PADRE,0,0
42,40,PREPARATORIA,2,7,SANTA CATARINA,ESPOSO,0,1
54,50,TÉCNICO,2,7,JUÁREZ,ESPOSO,0,1
46,44,TÉCNICO,2,7,JUÁREZ,MADRE,0,1
34,27,SECUNDARIA,0,7,JUÁREZ,MADRE,0,1
28,27,SECUNDARIA,0,7,JUÁREZ,CONCUBINO,0,1
19,21,PREPARATORIA,2,7,JUÁREZ,NINGUNO,0,1
32,31,SECUNDARIA,0,7,JUÁREZ,MADRE,0,1
25,45,PRIMARIA,2,7,JUÁREZ,MADRE,0,1
21,42,PRIMARIA,1,7,MONTERREY,MADRE,0,1
27,19,PRIMARIA,1,7,ESCOBEDO,CONCUBINO,0,1
24,26,LICENCIATURA,2,7,ESCOBEDO,UL,0,1
50,36,SECUNDARIA,2,7,MONTERREY,NINGUNO,0,1
32,14,SECUNDARIA,0,7,MONTERREY,NINGUNO,1,1
38,41,SECUNDARIA,0,7,MONTERREY,NINGUNO,0,1
43,22,SECUNDARIA,1,7,MONTERREY,PADRE,0,1
50,50,PRIMARIA,1,7,MONTERREY,NINGUNO,0,1
39,35,PRIMARIA,2,7,MONTERREY,UL,0,1
20,18,PREPARATORIA,0,7,MONTERREY,CONCUBINO,0,1
25,24,SECUNDARIA,2,7,MONTERREY,CONCUBINO,0,1
38,28,SECUNDARIA,1,7,MONTERREY,CONCUBINO,0,1
44,41,PREPARATORIA,0,7,MONTERREY,ESPOSO,0,1
34,44,SECUNDARIA,2,7,MONTERREY,ESPOSO,1,0
37,35,PREPARATORIA,0,7,APODACA,ESPOSO,0,1
37,38,SECUNDARIA,2,7,APODACA,ESPOSO,1,0
39,50,SECUNDARIA,1,7,CADEREYTA JIMÉNEZ,NINGUNO,1,0
28,26,SECUNDARIA,0,7,GUADALUPE,ESPOSO,0,1
26,38,LICENCIATURA,1,7,ESCOBEDO,NINGUNO,1,0
31,28,SECUNDARIA,2,7,ESCOBEDO,ESPOSO,0,1
30,36,SECUNDARIA,2,7,MARÍN,NINGUNO,0,1
48,68,SECUNDARIA,0,7,GUADALUPE,HIJO,0,1
33,33,PRIMARIA,0,7,PESQUERÍA,ESPOSO,0,1
19,21,PREPARATORIA,2,7,PESQUERÍA,NINGUNO,0,1
18,40,PRIMARIA,2,7,PESQUERÍA,NINGUNO,0,1
33,31,SECUNDARIA,0,7,PESQUERÍA,ESPOSO,0,1
19,17,PREPARATORIA,0,7,PESQUERÍA,CONCUBINO,1,1
21,18,SECUNDARIA,1,7,PESQUERÍA,UL,0,1
55,30,PREPARATORIA,1,7,MONTERREY,PADRE,0,1
55,27,PREPARATORIA,0,7,MONTERREY,PADRE,0,1
44,23,SECUNDARIA,1,7,SAN NICOLÁS DE LOS GARZA,NINGUNO,0,1
23,21,SECUNDARIA,2,7,SAN NICOLÁS DE LOS GARZA,NINGUNO,0,1
41,29,LICENCIATURA,1,7,SAN NICOLÁS DE LOS GARZA,ESPOSO,0,1
19,35,TÉCNICO,2,7,GARCÍA,ESPOSO,0,1
23,25,PREPARATORIA,2,7,GARCÍA,NINGUNO,0,1
38,37,SECUNDARIA,0,7,GARCÍA,ESPOSO,0,1
63,32,TÉCNICO,2,7,GARCÍA,NINGUNO,0,1
26,28,SECUNDARIA,2,7,GARCÍA,CONCUBINO,0,1
36,49,PRIMARIA,2,7,GARCÍA,NINGUNO,0,1
28,28,LICENCIATURA,2,7,GARCÍA,CONCUBINO,0,1
43,44,TÉCNICO,2,7,APODACA,ESPOSO,0,1
22,20,SECUNDARIA,1,7,APODACA,NINGUNO,0,1
20,18,SECUNDARIA,2,7,APODACA,CONCUBINO,0,1
31,58,SECUNDARIA,0,7,APODACA,NINGUNO,0,0
28,29,LICENCIATURA,1,7,APODACA,CONCUÑA,0,1
36,34,SECUNDARIA,0,7,APODACA,ESPOSO,0,1
64,63,PRIMARIA,2,7,APODACA,NINGUNO,0,1
43,74,LICENCIATURA,2,7,APODACA,NINGUNO,0,0
36,56,SECUNDARIA,0,7,APODACA,NINGUNO,0,1
39,27,LICENCIATURA,2,7,APODACA,UL,0,1
24,30,SECUNDARIA,2,7,PESQUERÍA,NINGUNO,0,1
36,43,SECUNDARIA,2,7,APODACA,ESPOSO,0,1
43,43,LICENCIATURA,2,7,SAN NICOLÁS DE LOS GARZA,NINGUNO,1,0
33,25,SECUNDARIA,2,7,SAN NICOLÁS DE LOS GARZA,NINGUNO,0,1
33,29,PREPARATORIA,0,7,JUÁREZ,ESPOSO,0,1
33,8,PRIMARIA,0,7,GUADALUPE,MADRE,1,0
58,64,PREPARATORIA,2,7,GUADALUPE,CONCUBINO,0,1
28,24,TÉCNICO,0,7,GUADALUPE,CONCUBINO,0,1
28,24,SECUNDARIA,1,7,SANTA CATARINA,ESPOSO,0,1
58,57,PRIMARIA,1,7,MONTERREY,ESPOSO,0,1
25,24,SECUNDARIA,2,7,MONTERREY,CONCUBINO,0,1
23,25,SECUNDARIA,0,7,MONTERREY,CONCUBINO,0,1
39,22,PREPARATORIA,2,7,MONTERREY,NINGUNO,0,1
46,37,SECUNDARIA,1,7,ESCOBEDO,CONCUBINO,0,1
22,43,SECUNDARIA,0,7,ESCOBEDO,HIJO,0,1
43,35,LICENCIATURA,0,7,ESCOBEDO,CONCUBINO,0,1
21,19,SECUNDARIA,1,7,SALINAS VICTORIA,EXESPOSO,0,1
24,20,SECUNDARIA,1,7,ESCOBEDO,NINGUNO,0,1
43,41,SECUNDARIA,0,7,ESCOBEDO,ESPOSO,0,1
26,30,SECUNDARIA,1,7,EL CARMEN,NINGUNO,0,1
29,29,SECUNDARIA,2,7,ESCOBEDO,CONCUBINO,0,1
22,22,PREPARATORIA,2,7,ESCOBEDO,ESPOSO,0,1
30,27,PREPARATORIA,0,7,ESCOBEDO,CONCUBINO,0,1
33,30,SECUNDARIA,2,7,HIDALGO,NINGUNO,0,1
43,39,SECUNDARIA,1,7,MONTERREY,ESPOSO,0,1
33,31,TÉCNICO,1,7,ZUAZUA,NINGUNO,0,1
46,47,PRIMARIA,0,7,APODACA,ESPOSO,0,1
48,46,SECUNDARIA,1,7,MONTERREY,ESPOSO,0,1
44,41,SECUNDARIA,1,7,MONTERREY,ESPOSO,0,1
31,31,SECUNDARIA,1,7,CIÉNEGA DE FLORES,NINGUNO,0,1
28,28,SECUNDARIA,2,7,CIÉNEGA DE FLORES,ESPOSO,1,0
53,22,PREPARATORIA,1,7,SAN NICOLÁS DE LOS GARZA,HIJO,1,0
28,22,SECUNDARIA,2,7,SAN NICOLÁS DE LOS GARZA,NINGUNO,0,1
25,28,SECUNDARIA,1,7,CIÉNEGA DE FLORES,NINGUNO,0,1
60,53,PRIMARIA,2,7,SAN NICOLÁS DE LOS GARZA,ESPOSO,0,1
47,44,LICENCIATURA,1,7,SAN NICOLÁS DE LOS GARZA,NINGUNO,0,1
23,25,PRIMARIA,1,7,CIÉNEGA DE FLORES,NINGUNO,0,1
29,28,SECUNDARIA,0,7,CIÉNEGA DE FLORES,ESPOSO,1,0
41,39,SECUNDARIA,0,7,ZUAZUA,NINGUNO,0,1
38,25,SECUNDARIA,0,7,MONTERREY,CONCUBINO,0,1
42,40,PREPARATORIA,2,7,GARCÍA,NINGUNO,0,1
33,48,SECUNDARIA,0,7,GUADALUPE,NINGUNO,0,1
33,38,PREPARATORIA,1,7,GARCÍA,ESPOSO,0,1
41,39,SECUNDARIA,2,7,GARCÍA,ESPOSO,0,1
33,25,SECUNDARIA,2,7,GARCÍA,CONCUBINO,0,1
32,33,SECUNDARIA,1,7,GARCÍA,ESPOSO,1,0
27,27,LICENCIATURA,2,7,GARCÍA,ESPOSO,0,1
22,35,SECUNDARIA,1,7,GARCÍA,ESPOSO,0,1
33,32,PRIMARIA,2,7,GARCÍA,ESPOSO,0,1
51,49,SECUNDARIA,2,7,GARCÍA,ESPOSO,0,1
31,31,SECUNDARIA,2,7,SANTA CATARINA,CONCUBINO,0,1
30,27,PREPARATORIA,0,7,GUADALUPE,ESPOSO,0,1
39,41,SECUNDARIA,0,7,GUADALUPE,UL,0,1
48,22,PRIMARIA,0,7,GUADALUPE,ESPOSO,0,1
25,20,SECUNDARIA,2,7,ZUAZUA,CONCUBINO,0,1
62,32,TÉCNICO,2,7,MONTERREY,NINGUNO,0,1
22,20,SECUNDARIA,0,7,MONTERREY,CONCUBINO,0,1
30,33,SECUNDARIA,2,7,PESQUERÍA,ESPOSO,0,1
28,38,SECUNDARIA,1,7,SANTA CATARINA,NINGUNO,0,1
59,29,SECUNDARIA,1,7,APODACA,CONCUBINO,0,1
44,47,PREPARATORIA,1,7,APODACA,CONCUBINO,1,1
38,25,PRIMARIA,1,7,CADEREYTA JIMÉNEZ,ESPOSO,0,1
31,18,PREPARATORIA,2,7,CADEREYTA JIMÉNEZ,NINGUNO,0,1
27,25,PREPARATORIA,0,7,CADEREYTA JIMÉNEZ,NINGUNO,0,1
28,29,SECUNDARIA,2,7,CADEREYTA JIMÉNEZ,CONCUBINO,0,1
45,29,SECUNDARIA,0,7,HIDALGO,CONCUBINO,0,1
48,82,PRIMARIA,0,7,HIDALGO,MADRE,1,1
25,22,TÉCNICO,1,7,GARCÍA,NINGUNO,0,1
36,34,SECUNDARIA,2,7,GARCÍA,CONCUBINO,0,1
36,13,PRIMARIA,2,7,GUADALUPE,MADRE,1,1
32,33,SECUNDARIA,0,7,JUÁREZ,CONCUBINO,0,1
25,21,PREPARATORIA,0,7,JUÁREZ,CONCUBINO,0,1
28,30,SECUNDARIA,1,7,LINARES,ESPOSO,0,1
48,40,SECUNDARIA,1,7,PESQUERÍA,EXESPOSO,0,1
29,26,SECUNDARIA,2,7,PESQUERÍA,NINGUNO,0,1
23,57,SECUNDARIA,1,7,PESQUERÍA,NINGUNO,1,1
23,20,SECUNDARIA,2,7,PESQUERÍA,CONCUBINO,0,1
30,58,PRIMARIA,1,7,SALINAS VICTORIA,HIJO,0,1
23,20,SECUNDARIA,2,7,SABINAS HIDALGO,ESPOSO,0,1
77,78,PRIMARIA,2,7,SAN NICOLÁS DE LOS GARZA,NINGUNO,0,1
27,25,SECUNDARIA,2,7,GARCÍA,CONCUBINO,0,1
43,41,SECUNDARIA,2,7,CADEREYTA JIMÉNEZ,NINGUNO,0,1
26,26,SECUNDARIA,2,7,CADEREYTA JIMÉNEZ,ESPOSO,0,1
32,44,PRIMARIA,0,7,CADEREYTA JIMÉNEZ,NINGUNO,0,1
37,44,PREPARATORIA,1,7,GARCÍA,CONCUBINO,0,1
56,54,PREPARATORIA,2,7,ESCOBEDO,NINGUNO,0,1
47,32,SECUNDARIA,2,7,ESCOBEDO,CONCUBINO,0,1
34,28,PREPARATORIA,0,7,JUÁREZ,NINGUNO,0,1
38,32,SECUNDARIA,2,7,GARCÍA,ESPOSO,0,1
37,35,PREPARATORIA,2,7,APODACA,CONCUBINO,0,1
39,30,LICENCIATURA,1,7,APODACA,EXESPOSO,0,1
33,33,LICENCIATURA,2,7,APODACA,ESPOSO,0,1
39,16,PREPARATORIA,1,7,APODACA,NINGUNO,1,1
26,25,PREPARATORIA,2,7,APODACA,NINGUNO,0,1
28,24,SECUNDARIA,2,7,APODACA,NINGUNO,0,1
38,38,SECUNDARIA,1,7,APODACA,NINGUNO,0,1
40,26,TÉCNICO,1,7,APODACA,ESPOSO,0,1
44,40,TÉCNICO,2,7,APODACA,ESPOSO,0,1
48,37,TÉCNICO,0,7,APODACA,ESPOSO,0,1
27,26,PREPARATORIA,0,7,APODACA,NINGUNO,0,1
53,45,SECUNDARIA,1,7,APODACA,NINGUNO,0,1
28,33,TÉCNICO,1,7,APODACA,ESPOSO,1,0
34,25,SECUNDARIA,1,7,APODACA,ESPOSO,0,1
39,43,LICENCIATURA,1,7,GUADALUPE,ESPOSO,0,1
36,37,PREPARATORIA,2,7,GUADALUPE,CONCUBINO,1,0
61,63,TÉCNICO,0,7,GUADALUPE,NINGUNO,0,1
28,31,LICENCIATURA,2,7,GUADALUPE,ESPOSO,1,0
38,31,SECUNDARIA,2,7,GUADALUPE,NINGUNO,1,1
52,39,SECUNDARIA,1,7,GUADALUPE,ESPOSO,0,1
18,68,PRIMARIA,0,7,JUÁREZ,NINGUNO,0,1
31,21,SECUNDARIA,0,7,JUÁREZ,CONCUBINO,0,1
38,39,TÉCNICO,2,7,JUÁREZ,NINGUNO,0,1
40,36,PREPARATORIA,1,7,JUÁREZ,ESPOSO,0,1
38,47,PRIMARIA,2,7,JUÁREZ,NINGUNO,0,1
41,28,SECUNDARIA,2,7,GARCÍA,UL,0,1
35,37,TÉCNICO,2,7,SAN PEDRO GARZA GARCÍA,ESPOSO,1,0
41,37,LICENCIATURA,0,7,MONTERREY,EXESPOSO,0,1
35,58,PREPARATORIA,1,7,APODACA,NINGUNO,1,0
40,26,SECUNDARIA,0,7,MONTERREY,NINGUNO,0,1
21,19,PRIMARIA,0,7,MONTERREY,NINGUNO,0,1
31,31,TÉCNICO,1,7,GARCÍA,NINGUNO,0,1
23,19,SECUNDARIA,0,7,MONTERREY,NINGUNO,0,1
36,28,LICENCIATURA,2,7,MONTERREY,MADRE,0,1
46,42,SECUNDARIA,0,7,HUALAHUISES,ESPOSO,0,1
33,29,PREPARATORIA,2,7,JUÁREZ,ESPOSO,0,1
46,41,SECUNDARIA,2,7,JUÁREZ,CONCUBINO,1,1
40,36,PRIMARIA,2,7,JUÁREZ,ESPOSO,0,1
30,25,PREPARATORIA,0,7,JUÁREZ,CONCUBINO,0,1
28,26,PRIMARIA,2,7,JUÁREZ,NINGUNO,0,1
65,53,PRIMARIA,2,7,LINARES,ESPOSO,0,1
21,20,SECUNDARIA,2,7,LINARES,CONCUBINO,0,1
43,33,LICENCIATURA,1,7,LINARES,CONCUBINO,0,1
75,13,PRIMARIA,2,7,ALLENDE,ABUELO,1,0
18,48,PREPARATORIA,2,7,MONTEMORELOS,ESPOSO,0,1
48,46,TÉCNICO,2,7,ZUAZUA,NINGUNO,0,1
34,25,LICENCIATURA,2,7,CIÉNEGA DE FLORES,CONCUBINO,0,1
27,24,SECUNDARIA,1,7,GARCÍA,NINGUNO,1,0
42,35,PRIMARIA,2,7,GARCÍA,CONCUBINO,0,1
28,32,LICENCIATURA,1,7,SANTA CATARINA,ESPOSO,0,1
47,43,PRIMARIA,1,7,SANTA CATARINA,CONCUBINO,0,1
40,30,SECUNDARIA,1,7,GARCÍA,CONCUBINO,0,1
32,38,SECUNDARIA,1,7,GARCÍA,ESPOSO,1,0
53,50,SECUNDARIA,2,7,GARCÍA,ESPOSO,1,0
32,33,SECUNDARIA,2,7,GARCÍA,ESPOSO,0,1
21,20,SECUNDARIA,1,7,GARCÍA,CONCUBINO,0,1
31,23,SECUNDARIA,1,7,SANTA CATARINA,CONCUBINO,0,1
31,25,SECUNDARIA,2,7,GARCÍA,CONCUBINO,0,1
36,38,PREPARATORIA,2,7,SANTA CATARINA,ESPOSO,1,1
18,34,PRIMARIA,1,7,SANTA CATARINA,NINGUNO,0,1
33,39,PRIMARIA,0,7,GARCÍA,CONCUBINO,0,1
23,23,PREPARATORIA,0,7,LINARES,ESPOSO,0,1
38,38,SECUNDARIA,2,7,LINARES,EXESPOSO,0,1
33,38,SECUNDARIA,1,7,LINARES,ESPOSO,0,1
33,26,PRIMARIA,2,7,MONTEMORELOS,NINGUNO,0,1
38,47,SECUNDARIA,0,7,MONTEMORELOS,NINGUNO,0,0
23,21,PREPARATORIA,2,7,MONTEMORELOS,CONCUBINO,0,1
47,46,SECUNDARIA,1,7,SAN NICOLÁS DE LOS GARZA,NINGUNO,0,1
24,55,PREPARATORIA,0,7,MONTERREY,PADRE,0,0
25,23,PREPARATORIA,0,7,SANTA CATARINA,CONCUBINO,0,1
39,18,PREPARATORIA,1,7,SANTA CATARINA,HIJO,0,1
34,8,PRIMARIA,1,7,APODACA,NINGUNO,0,0
26,24,SECUNDARIA,1,7,JUÁREZ,ESPOSO,0,1
42,27,PREPARATORIA,2,7,JUÁREZ,CONCUBINO,0,1
28,24,SECUNDARIA,1,7,SANTA CATARINA,UL,0,1
36,38,PREPARATORIA,2,7,APODACA,CONCUBINO,0,1
28,33,NINGUNO,2,7,JUÁREZ,HIJO,0,1
28,27,PRIMARIA,1,7,JUÁREZ,PADRE,0,1
27,27,TÉCNICO,1,7,JUÁREZ,MADRE,0,1
35,33,PREPARATORIA,2,7,JUÁREZ,ESPOSO,0,1
34,35,PREPARATORIA,1,7,JUÁREZ,ESPOSO,0,1
41,22,PRIMARIA,0,7,SANTA CATARINA,NINGUNO,0,1
28,25,TÉCNICO,1,7,ESCOBEDO,NINGUNO,0,1
34,32,SECUNDARIA,0,7,SALINAS VICTORIA,UL,0,1
24,23,SECUNDARIA,2,7,ESCOBEDO,NINGUNO,0,1
23,20,SECUNDARIA,1,7,MONTERREY,NINGUNO,0,1
18,18,PRIMARIA,2,7,MONTERREY,NINGUNO,0,1
35,33,LICENCIATURA,1,7,MONTERREY,ESPOSO,0,0
38,45,LICENCIATURA,1,7,MONTERREY,CONCUBINO,1,0
18,20,PREPARATORIA,1,7,MONTERREY,NINGUNO,1,0
23,22,SECUNDARIA,2,7,MONTERREY,CONCUBINO,0,1
48,70,PRIMARIA,1,7,MONTERREY,HIJO,0,1
27,23,SECUNDARIA,2,7,MONTERREY,NINGUNO,0,1
28,26,SECUNDARIA,2,7,MONTERREY,NINGUNO,0,1
30,26,SECUNDARIA,2,7,APODACA,NINGUNO,0,1
